participantNo,task,condition,forCond,mode,block,trialNo,missCount,dockingTime,wrongModeCount,posMissCount,prevMode
12,task,"trackpad,touch",,trackpad,2,7,0,1603,0,0,touch
12,task,"trackpad,touch",,touch,2,8,0,729,0,0,trackpad
12,task,"trackpad,touch",,trackpad,2,9,0,1393,0,0,touch
12,task,"trackpad,touch",,touch,2,10,0,797,0,0,trackpad
12,task,"trackpad,touch",,trackpad,2,11,0,1773,0,0,touch
12,task,"trackpad,touch",,touch,2,12,0,730,0,0,trackpad
12,task,"trackpad,touch",,trackpad,2,13,1,667,0,1,touch
12,task,"trackpad,touch",,touch,2,14,0,821,0,0,trackpad
12,task,"trackpad,touch",,trackpad,3,1,0,1528,0,0,touch
12,task,"trackpad,touch",,touch,3,2,0,701,0,0,trackpad
12,task,"trackpad,touch",,trackpad,3,3,0,1811,0,0,touch
12,task,"trackpad,touch",,touch,3,4,0,797,0,0,trackpad
12,task,"trackpad,touch",,trackpad,3,5,1,1557,0,1,touch
12,task,"trackpad,touch",,touch,3,6,0,883,0,0,trackpad
12,task,"trackpad,touch",,trackpad,3,7,0,1547,0,0,touch
12,task,"trackpad,touch",,touch,3,8,0,1297,0,0,trackpad
12,task,"trackpad,touch",,trackpad,3,9,1,1612,1,0,touch
12,task,"trackpad,touch",,touch,3,10,0,1310,0,0,trackpad
12,task,"trackpad,touch",,trackpad,3,11,0,1497,0,0,touch
12,task,"trackpad,touch",,touch,3,12,1,864,0,1,trackpad
12,task,"trackpad,touch",,trackpad,3,13,1,1782,1,0,touch
12,task,"trackpad,touch",,touch,3,14,0,772,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,1,0,1480,0,0,touch
12,task,"trackpad,touch",,touch,4,2,0,1212,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,3,0,2005,0,0,touch
12,task,"trackpad,touch",,touch,4,4,0,806,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,5,0,1793,0,0,touch
12,task,"trackpad,touch",,touch,4,6,0,1212,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,7,0,1181,0,0,touch
12,task,"trackpad,touch",,touch,4,8,0,970,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,9,0,1416,0,0,touch
12,task,"trackpad,touch",,touch,4,10,1,907,1,0,trackpad
12,task,"trackpad,touch",,trackpad,4,11,1,1373,1,0,touch
12,task,"trackpad,touch",,touch,4,12,0,717,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,13,0,1856,0,0,touch
12,task,"trackpad,touch",,touch,4,14,0,944,0,0,trackpad
1,baseline,"mouse,mouse","mouse,pen",mouse,1,1,0,833,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,1,2,0,1132,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,1,3,0,923,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,1,4,0,1058,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,1,5,0,1285,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,1,6,0,928,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,1,7,0,1216,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,1,1,372,0,1,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,2,0,892,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,3,0,1363,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,4,0,806,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,5,0,1437,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,6,0,788,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,7,0,543,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,1,0,1000,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,2,0,885,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,3,0,809,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,4,0,930,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,5,0,805,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,6,0,534,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,7,0,835,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,1,1,684,0,1,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,2,0,526,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,3,0,747,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,4,0,1002,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,5,0,793,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,6,0,297,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,7,0,1001,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,1,986,0,1,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,2,0,777,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,3,0,1118,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,4,0,728,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,5,0,863,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,6,0,689,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,7,0,176,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,1,1,520,0,1,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,0,822,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,3,0,793,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,4,0,577,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,5,0,939,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,6,0,837,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,7,0,981,0,0,mouse
1,baseline,"pen,pen","mouse,pen",pen,1,1,0,657,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,1,2,0,1091,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,1,3,0,1075,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,1,4,0,958,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,1,5,0,972,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,1,6,0,819,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,1,7,0,784,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,2,1,1,122,0,1,pen
1,baseline,"pen,pen","mouse,pen",pen,2,2,0,641,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,2,3,1,171,0,1,pen
1,baseline,"pen,pen","mouse,pen",pen,2,4,0,626,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,2,5,0,686,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,2,6,0,901,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,2,7,0,775,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,1,0,791,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,2,0,677,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,3,0,656,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,4,0,674,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,5,0,632,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,6,0,672,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,7,0,752,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,2,1,0,636,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,2,2,0,917,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,2,3,1,99,0,1,pen
1,baseline,"pen,pen","pen,touch",pen,2,4,0,643,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,2,5,1,613,0,1,pen
1,baseline,"pen,pen","pen,touch",pen,2,6,0,725,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,2,7,0,651,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,1,0,602,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,2,0,513,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,3,0,444,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,4,0,176,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,5,0,652,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,6,0,665,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,7,0,678,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,1,2,148,0,2,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,2,0,625,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,3,0,608,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,4,0,743,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,5,1,700,0,1,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,6,0,698,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,7,0,763,0,0,pen
1,baseline,"touch,touch","pen,touch",touch,1,1,0,668,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,1,2,1,780,0,1,touch
1,baseline,"touch,touch","pen,touch",touch,1,3,0,689,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,1,4,1,725,0,1,touch
1,baseline,"touch,touch","pen,touch",touch,1,5,0,276,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,1,6,0,584,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,1,7,0,629,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,2,1,0,746,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,2,2,0,518,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,2,3,0,575,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,2,4,1,224,0,1,touch
1,baseline,"touch,touch","pen,touch",touch,2,5,0,831,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,2,6,0,906,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,2,7,0,684,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,1,1,0,651,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,1,2,0,638,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,1,3,1,478,0,1,touch
1,baseline,"touch,touch","mouse,touch",touch,1,4,0,697,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,1,5,1,684,0,1,touch
1,baseline,"touch,touch","mouse,touch",touch,1,6,0,1016,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,1,7,0,735,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,2,1,1,131,0,1,touch
1,baseline,"touch,touch","mouse,touch",touch,2,2,0,537,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,2,3,0,757,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,2,4,1,187,0,1,touch
1,baseline,"touch,touch","mouse,touch",touch,2,5,0,692,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,2,6,0,620,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,2,7,0,579,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,1,1,661,0,1,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,2,0,259,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,3,0,778,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,4,0,1035,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,5,1,801,0,1,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,6,0,201,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,7,0,720,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,1,0,803,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,2,1,205,0,1,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,3,1,954,0,1,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,4,0,966,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,5,0,991,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,6,0,803,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,7,0,747,0,0,touch
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,0,1000,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,2,0,1134,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,3,0,1270,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,4,1,1944,0,1,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,5,0,912,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,6,0,1432,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,7,0,1734,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,1,1,880,0,1,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,1,806,0,1,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,3,1,848,0,1,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,4,0,474,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,5,0,1093,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,6,0,807,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,7,0,1025,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,0,1254,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,2,0,1525,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,3,0,1992,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,4,1,1583,0,1,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,5,1,984,0,1,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,6,0,1553,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,7,0,1266,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,1,0,1691,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,0,1348,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,3,0,1074,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,4,2,1073,0,2,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,5,0,982,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,6,0,1521,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,7,0,1255,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,0,2713,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,2,0,1542,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,3,0,2104,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,4,0,1843,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,5,1,1390,0,1,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,6,0,1622,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,7,0,1317,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,1,0,1206,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,1,870,0,1,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,3,0,1507,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,4,0,1464,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,5,0,1091,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,6,0,1475,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,7,0,2410,0,0,trackpad
1,task,"mouse,pen",,mouse,1,1,0,966,0,0,pen
1,task,"mouse,pen",,pen,1,2,2,615,1,1,mouse
1,task,"mouse,pen",,mouse,1,3,0,999,0,0,pen
1,task,"mouse,pen",,pen,1,4,0,1010,0,0,mouse
1,task,"mouse,pen",,mouse,1,5,0,1345,0,0,pen
1,task,"mouse,pen",,pen,1,6,1,494,1,0,mouse
1,task,"mouse,pen",,mouse,1,7,0,958,0,0,pen
1,task,"mouse,pen",,pen,1,8,0,459,0,0,mouse
1,task,"mouse,pen",,mouse,1,9,0,1224,0,0,pen
1,task,"mouse,pen",,pen,1,10,0,896,0,0,mouse
1,task,"mouse,pen",,mouse,1,11,0,1776,0,0,pen
1,task,"mouse,pen",,pen,1,12,0,745,0,0,mouse
1,task,"mouse,pen",,mouse,1,13,0,1349,0,0,pen
1,task,"mouse,pen",,pen,1,14,0,595,0,0,mouse
1,task,"mouse,pen",,mouse,2,1,0,671,0,0,pen
1,task,"mouse,pen",,pen,2,2,0,443,0,0,mouse
1,task,"mouse,pen",,mouse,2,3,1,1298,0,1,pen
1,task,"mouse,pen",,pen,2,4,1,322,0,1,mouse
1,task,"mouse,pen",,mouse,2,5,0,1058,0,0,pen
1,task,"mouse,pen",,pen,2,6,0,964,0,0,mouse
1,task,"mouse,pen",,mouse,2,7,0,1316,0,0,pen
1,task,"mouse,pen",,pen,2,8,0,883,0,0,mouse
1,task,"mouse,pen",,mouse,2,9,0,956,0,0,pen
1,task,"mouse,pen",,pen,2,10,0,682,0,0,mouse
1,task,"mouse,pen",,mouse,2,11,0,986,0,0,pen
1,task,"mouse,pen",,pen,2,12,0,836,0,0,mouse
1,task,"mouse,pen",,mouse,2,13,0,1429,0,0,pen
1,task,"mouse,pen",,pen,2,14,0,816,0,0,mouse
1,task,"mouse,pen",,mouse,3,1,0,741,0,0,pen
1,task,"mouse,pen",,pen,3,2,0,493,0,0,mouse
1,task,"mouse,pen",,mouse,3,3,0,1151,0,0,pen
1,task,"mouse,pen",,pen,3,4,0,687,0,0,mouse
1,task,"mouse,pen",,mouse,3,5,0,889,0,0,pen
1,task,"mouse,pen",,pen,3,6,0,647,0,0,mouse
1,task,"mouse,pen",,mouse,3,7,2,1087,0,2,pen
1,task,"mouse,pen",,pen,3,8,0,923,0,0,mouse
1,task,"mouse,pen",,mouse,3,9,0,1316,0,0,pen
1,task,"mouse,pen",,pen,3,10,0,736,0,0,mouse
1,task,"mouse,pen",,mouse,3,11,0,1141,0,0,pen
1,task,"mouse,pen",,pen,3,12,0,832,0,0,mouse
1,task,"mouse,pen",,mouse,3,13,0,1167,0,0,pen
1,task,"mouse,pen",,pen,3,14,0,674,0,0,mouse
1,task,"mouse,pen",,mouse,4,1,0,732,0,0,pen
1,task,"mouse,pen",,pen,4,2,1,661,0,1,mouse
1,task,"mouse,pen",,mouse,4,3,1,1075,0,1,pen
1,task,"mouse,pen",,pen,4,4,0,464,0,0,mouse
1,task,"mouse,pen",,mouse,4,5,0,655,0,0,pen
1,task,"mouse,pen",,pen,4,6,0,576,0,0,mouse
1,task,"mouse,pen",,mouse,4,7,0,1150,0,0,pen
1,task,"mouse,pen",,pen,4,8,0,688,0,0,mouse
1,task,"mouse,pen",,mouse,4,9,0,805,0,0,pen
1,task,"mouse,pen",,pen,4,10,1,315,0,1,mouse
1,task,"mouse,pen",,mouse,4,11,1,1315,0,1,pen
1,task,"mouse,pen",,pen,4,12,0,661,0,0,mouse
1,task,"mouse,pen",,mouse,4,13,0,777,0,0,pen
1,task,"mouse,pen",,pen,4,14,0,582,0,1,mouse
1,task,"mouse,touch",,mouse,1,1,0,520,0,0,touch
1,task,"mouse,touch",,touch,1,2,0,476,0,0,mouse
1,task,"mouse,touch",,mouse,1,3,0,1014,0,0,touch
1,task,"mouse,touch",,touch,1,4,0,418,0,0,mouse
1,task,"mouse,touch",,mouse,1,5,0,728,0,0,touch
1,task,"mouse,touch",,touch,1,6,0,619,0,0,mouse
1,task,"mouse,touch",,mouse,1,7,0,710,0,0,touch
1,task,"mouse,touch",,touch,1,8,0,513,0,0,mouse
1,task,"mouse,touch",,mouse,1,9,0,760,0,0,touch
1,task,"mouse,touch",,touch,1,10,0,484,0,0,mouse
1,task,"mouse,touch",,mouse,1,11,0,809,0,0,touch
1,task,"mouse,touch",,touch,1,12,0,670,0,0,mouse
1,task,"mouse,touch",,mouse,1,13,0,909,0,0,touch
1,task,"mouse,touch",,touch,1,14,0,577,0,0,mouse
1,task,"mouse,touch",,mouse,2,1,0,1257,0,0,touch
1,task,"mouse,touch",,touch,2,2,0,625,0,0,mouse
1,task,"mouse,touch",,mouse,2,3,0,921,0,0,touch
1,task,"mouse,touch",,touch,2,4,0,613,0,0,mouse
1,task,"mouse,touch",,mouse,2,5,0,896,0,0,touch
1,task,"mouse,touch",,touch,2,6,0,663,0,0,mouse
1,task,"mouse,touch",,mouse,2,7,0,1182,0,0,touch
1,task,"mouse,touch",,touch,2,8,0,237,0,0,mouse
1,task,"mouse,touch",,mouse,2,9,1,275,0,1,touch
1,task,"mouse,touch",,touch,2,10,0,611,0,0,mouse
1,task,"mouse,touch",,mouse,2,11,0,791,0,0,touch
1,task,"mouse,touch",,touch,2,12,0,578,0,0,mouse
1,task,"mouse,touch",,mouse,2,13,0,812,0,0,touch
1,task,"mouse,touch",,touch,2,14,0,908,0,0,mouse
1,task,"mouse,touch",,mouse,3,1,0,1002,0,0,touch
1,task,"mouse,touch",,touch,3,2,0,688,0,0,mouse
1,task,"mouse,touch",,mouse,3,3,0,951,0,0,touch
1,task,"mouse,touch",,touch,3,4,1,768,0,1,mouse
1,task,"mouse,touch",,mouse,3,5,1,408,0,1,touch
1,task,"mouse,touch",,touch,3,6,0,594,0,0,mouse
1,task,"mouse,touch",,mouse,3,7,0,619,0,0,touch
1,task,"mouse,touch",,touch,3,8,0,559,0,0,mouse
1,task,"mouse,touch",,mouse,3,9,0,741,0,0,touch
1,task,"mouse,touch",,touch,3,10,0,793,0,0,mouse
1,task,"mouse,touch",,mouse,3,11,0,1147,0,0,touch
1,task,"mouse,touch",,touch,3,12,0,156,0,0,mouse
1,task,"mouse,touch",,mouse,3,13,0,534,0,0,touch
1,task,"mouse,touch",,touch,3,14,0,629,0,0,mouse
1,task,"mouse,touch",,mouse,4,1,0,805,0,0,touch
1,task,"mouse,touch",,touch,4,2,0,124,0,0,mouse
1,task,"mouse,touch",,mouse,4,3,0,999,0,0,touch
1,task,"mouse,touch",,touch,4,4,0,193,0,0,mouse
1,task,"mouse,touch",,mouse,4,5,1,881,0,1,touch
1,task,"mouse,touch",,touch,4,6,0,844,0,0,mouse
1,task,"mouse,touch",,mouse,4,7,1,893,0,1,touch
1,task,"mouse,touch",,touch,4,8,0,645,0,0,mouse
1,task,"mouse,touch",,mouse,4,9,0,1163,0,0,touch
1,task,"mouse,touch",,touch,4,10,1,717,0,1,mouse
1,task,"mouse,touch",,mouse,4,11,0,721,0,0,touch
1,task,"mouse,touch",,touch,4,12,0,596,0,0,mouse
1,task,"mouse,touch",,mouse,4,13,0,792,0,0,touch
1,task,"mouse,touch",,touch,4,14,0,891,0,0,mouse
1,task,"mouse,trackpad",,mouse,1,1,0,624,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,1,2,0,1092,0,0,mouse
1,task,"mouse,trackpad",,mouse,1,3,2,806,1,1,trackpad
1,task,"mouse,trackpad",,trackpad,1,4,4,1629,3,1,mouse
1,task,"mouse,trackpad",,mouse,1,5,1,891,0,1,trackpad
1,task,"mouse,trackpad",,trackpad,1,6,1,1284,0,1,mouse
1,task,"mouse,trackpad",,mouse,1,7,0,586,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,1,8,1,1225,0,1,mouse
1,task,"mouse,trackpad",,mouse,1,9,1,247,0,1,trackpad
1,task,"mouse,trackpad",,trackpad,1,10,0,1746,0,0,mouse
1,task,"mouse,trackpad",,mouse,1,11,0,732,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,1,12,0,1162,0,0,mouse
1,task,"mouse,trackpad",,mouse,1,13,0,906,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,1,14,0,1152,0,0,mouse
1,task,"mouse,trackpad",,mouse,2,1,0,681,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,2,2,0,1241,0,0,mouse
1,task,"mouse,trackpad",,mouse,2,3,1,1076,0,1,trackpad
1,task,"mouse,trackpad",,trackpad,2,4,0,1080,0,0,mouse
1,task,"mouse,trackpad",,mouse,2,5,0,741,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,2,6,1,1045,0,1,mouse
1,task,"mouse,trackpad",,mouse,2,7,0,958,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,2,8,1,1221,0,1,mouse
1,task,"mouse,trackpad",,mouse,2,9,0,1147,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,2,10,0,1196,0,0,mouse
1,task,"mouse,trackpad",,mouse,2,11,0,822,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,2,12,1,1063,0,1,mouse
1,task,"mouse,trackpad",,mouse,2,13,0,791,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,2,14,0,1537,0,0,mouse
1,task,"mouse,trackpad",,mouse,3,1,1,287,0,1,trackpad
1,task,"mouse,trackpad",,trackpad,3,2,0,1524,0,0,mouse
1,task,"mouse,trackpad",,mouse,3,3,0,895,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,3,4,0,1316,0,0,mouse
1,task,"mouse,trackpad",,mouse,3,5,0,672,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,3,6,0,1120,0,0,mouse
1,task,"mouse,trackpad",,mouse,3,7,0,783,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,3,8,0,1085,0,0,mouse
1,task,"mouse,trackpad",,mouse,3,9,0,996,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,3,10,0,1013,0,0,mouse
1,task,"mouse,trackpad",,mouse,3,11,0,864,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,3,12,1,1087,0,1,mouse
1,task,"mouse,trackpad",,mouse,3,13,1,1061,0,1,trackpad
1,task,"mouse,trackpad",,trackpad,3,14,0,938,0,0,mouse
1,task,"mouse,trackpad",,mouse,4,1,0,1194,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,4,2,2,879,0,2,mouse
1,task,"mouse,trackpad",,mouse,4,3,0,833,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,4,4,0,1316,0,0,mouse
1,task,"mouse,trackpad",,mouse,4,5,0,950,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,4,6,0,1393,0,0,mouse
1,task,"mouse,trackpad",,mouse,4,7,0,909,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,4,8,0,1275,0,0,mouse
1,task,"mouse,trackpad",,mouse,4,9,0,611,0,0,trackpad
1,task,"mouse,trackpad",,trackpad,4,10,1,488,0,1,mouse
1,task,"mouse,trackpad",,mouse,4,11,2,275,0,2,trackpad
1,task,"mouse,trackpad",,trackpad,4,12,0,1201,0,0,mouse
1,task,"mouse,trackpad",,mouse,4,13,1,1211,0,1,trackpad
1,task,"mouse,trackpad",,trackpad,4,14,0,959,0,0,mouse
1,task,"pen,touch",,pen,1,1,3,739,0,3,touch
